id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
29594605,Entire Private Suite & Entrance. No Shared Space.,6751852,Toni,,Bernal Heights,37.74492,-122.41044,Entire home/apt,179,1,82,2021-11-14,2.62,1,75,31,STR-0003841
29610726,Noe Valley Light filled  Home,10353586,Margaret,,Noe Valley,37.74892,-122.42976,Entire home/apt,300,4,1,2019-01-09,0.03,1,164,0,STR-0003700
29611738,Private Bernal Heights In-Law Apartment,7613704,Dani,,Bernal Heights,37.73767,-122.41081,Entire home/apt,161,2,113,2021-11-14,3.25,1,82,30,1094848
29612313,Sunset Room with PRIVATE Bath (ES),222741453,Eugene,,Ocean View,37.72284,-122.47057,Private room,99,3,10,2021-09-20,6.67,2,172,9,STR-0004692
29613683,"Comfy, Convenient Guest Suite!",222913107,Sophia,,Excelsior,37.72545,-122.42687,Entire home/apt,99,2,74,2020-03-01,2.48,1,0,0,STR-0003525
29613684,SF Studio Gem,21335471,Kiara,,South of Market,37.78362,-122.38891,Shared room,129,30,0,,,2,180,0,STR-0004527
29637101,Bright Telegraph Hill Gem (steps from Coit Tower!),32798740,Duncan,,North Beach,37.80336,-122.40738,Entire home/apt,699,5,11,2019-12-02,0.36,1,0,0,STR-0004168
29678261,Luxury 2 Bedroom Condo,218110608,Na,,Russian Hill,37.80445,-122.42249,Entire home/apt,949,1,58,2021-11-28,1.71,5,165,29,License not needed per OSTR
29682878,"Nice,  Clean, Quiet, Room Close to Ocean and Zoo",223390481,Daniel,,Lakeshore,37.73283,-122.49858,Private room,40,30,0,,,1,71,0,
29683753,Top floor flat with amazing views of twin peaks.,223393527,Jeffery,,Noe Valley,37.75562,-122.43657,Entire home/apt,225,2,20,2021-02-28,0.58,1,0,1,STR-0004633
29684194,"Pristine Modernity in the Sky w/ Gym, Free Laundry",10456230,John,,Downtown/Civic Center,37.77811,-122.41624,Entire home/apt,401,1,136,2021-10-02,3.80,2,0,66,STR-0004413
29704006,The Golden Egg: 1880s Updated Noe Valley Victorian,1253187,Diana,,Noe Valley,37.75256,-122.4257,Entire home/apt,417,2,30,2021-09-06,1.03,1,158,12,STR-0004041
29714237,"Modern, Stylish Apt Steps to Village Center & BART",6484680,Thomas,,Glen Park,37.73393,-122.4345,Entire home/apt,157,2,107,2021-11-28,6.96,1,127,68,pending
29739237,Charming Larkin St. Condo,223730525,Dede,,Russian Hill,37.80486,-122.42097,Entire home/apt,120,30,2,2019-12-01,0.06,1,53,0,
29754209,"Hip South Park Studio, 2 mins. from South Park by Blueground",107434423,Blueground,,South of Market,37.77993,-122.39671,Entire home/apt,155,30,1,2018-12-17,0.03,154,323,0,
29757684,"Bright Haven in Duboce Triangle, 15 min Bus ride to Downtown",223873896,George,,Castro/Upper Market,37.76752,-122.4331,Entire home/apt,125,30,41,2021-11-15,1.59,1,116,22,CITY REGISTRATION PENDING
29757778,Master Bedroom Private Entrance,28133977,Nicole,,Parkside,37.74503,-122.48182,Private room,75,30,0,,,3,365,0,
29797894,Magical Luxury Harry Potter themed 2 BR 1 BA,23626101,Collin,,South of Market,37.77701,-122.4154,Entire home/apt,176,1,73,2021-11-28,3.08,2,18,19,City Registration Pending
29822991,♡ 1Blk to J Church MUNI ♡ Top Flr Victorian,224331628,Alex,,Glen Park,37.74063,-122.42752,Entire home/apt,125,30,30,2021-06-18,1.04,1,8,4,N/A
29824667,Sunny Victorian with View Deck,20495232,Emily,,Castro/Upper Market,37.76042,-122.44489,Entire home/apt,300,2,52,2021-11-16,1.75,1,216,18,pending
29825323,Terrace View Two Bedroom,173416916,Van,,Haight Ashbury,37.7705,-122.43806,Entire home/apt,145,30,0,,,24,306,0,
29825329,Orange Dog Garden 1 Bedroom,173416916,Van,,Inner Sunset,37.76253,-122.454,Entire home/apt,120,30,0,,,24,242,0,
29825338,Orange Dog Studio,173416916,Van,,Inner Sunset,37.76284,-122.45229,Entire home/apt,89,30,0,,,24,87,0,
29826153,Misson Bay Converted Bedroom with Great Value!,22023696,Tanya,,South of Market,37.77459,-122.39592,Shared room,1100,30,0,,,1,365,0,
29843197,"Charming + Sunny 1BR SoMa, w/ Gym, near BART by Blueground",107434423,Blueground,,South of Market,37.773987,-122.413414,Entire home/apt,175,30,0,,,154,260,0,
29843679,"Top Floor Telegraph Hill 1BR, Gym, near Coit Tower & Pier 39 by Blueground",107434423,Blueground,,North Beach,37.804077,-122.405251,Entire home/apt,190,30,1,2020-06-01,0.05,154,324,0,
29852330,Dorm Beds at Social SF Hostel #12,22931450,Sarah & Friends,,Chinatown,37.79763,-122.40654,Shared room,38,1,53,2021-07-26,1.56,26,333,2,License not needed per OSTR
29854300,Dorm Beds @ Social SF Hostel  #13,22931450,Sarah & Friends,,Chinatown,37.79729,-122.40575,Shared room,38,1,77,2021-11-27,2.43,26,90,20,License not needed per OSTR
29877418,Revitalized Edwardian Residence with Rooftop Patio,579255,Helen,,Inner Richmond,37.78627,-122.47097,Entire home/apt,800,30,11,2020-02-24,0.33,1,365,0,STR-0003570
29879139,Orange Dog Garden 1 Bedroom,173416916,Van,,Inner Sunset,37.76446,-122.45402,Entire home/apt,110,30,0,,,24,309,0,
29896513,New 3 bedroom flat w/ roof deck,78487815,Mike,,Western Addition,37.7776,-122.44471,Entire home/apt,750,30,0,,,1,74,0,
29906225,Holiday at the bay never been better!,102247987,Jason,,Outer Sunset,37.76269,-122.48454,Entire home/apt,193,31,0,,,1,83,0,STR-0008869
29908017,Mission's Heart Apartment 2BEDS 1BA,38836,Bernat,,Mission,37.75972,-122.41295,Entire home/apt,137,30,2,2021-11-27,0.07,27,364,1,
29924843,"Private Bedroom, Ocean View, Private Entrance",28133977,Nicole,,Parkside,37.74515,-122.48177,Private room,64,30,0,,,3,365,0,
29926752,Luxury Tri- Level San Francisco Home with a View,225011630,Samantha,,Russian Hill,37.8012,-122.42292,Entire home/apt,500,30,2,2019-01-29,0.06,1,153,0,
29928078,Sweeping City Views From a Modern House in the Center of SF,12362435,Amy,,Castro/Upper Market,37.76378,-122.44128,Entire home/apt,525,2,19,2021-01-03,0.52,1,0,1,STR-0005013
29928084,Historic flat in  the trendy Mission District,29112772,John,,Mission,37.75954,-122.40823,Entire home/apt,150,2,21,2021-06-15,3.04,2,0,13,STR-0004544
29937571,Marina One Bedroom Private Garden Apartment,52175364,Thomas,,Presidio,37.7998,-122.44811,Entire home/apt,271,3,35,2021-11-01,1.14,1,60,7,STR-0003037
29963453,Fantastic One Bedroom Hotel Suite in Union Square,70722023,Michael,,Financial District,37.79008,-122.40597,Entire home/apt,99,2,4,2020-02-07,0.11,57,4,0,License not needed per OSTR
29964346,San Francisco Residence - centrally located.,11820504,John,,Inner Sunset,37.7537,-122.45755,Entire home/apt,188,30,2,2020-05-02,0.06,4,33,0,
29988443,Cozy Remodeled Gem Amazing Location Food Shopping!,220460572,Gordon,,West of Twin Peaks,37.72686,-122.46575,Entire home/apt,130,1,179,2021-11-28,6.30,1,62,45,STR-0003458
29990041,Charming Home in Pacific Heights,163339428,Jenny,,Pacific Heights,37.79105,-122.42303,Entire home/apt,729,4,19,2021-11-19,0.60,3,183,11,STR-0002626
29992190,"Red Victorian - Private room w loftbed, Butterfly",117141107,Zarinah,,Haight Ashbury,37.76942,-122.44991,Private room,87,1,36,2020-02-10,1.44,43,0,0,License not needed per OSTR
30042211,"Private, Luxurious, Modern Potrero Garden Suite",9145110,Soumya,,Potrero Hill,37.75681,-122.40064,Entire home/apt,150,1,292,2021-11-30,8.25,1,302,86,STR-0003499
30043513,☀️Bedroom with En-Suite Bathroom in ❤️ of SF,225791151,Ryan,,South of Market,37.77732,-122.41015,Private room,67,60,7,2020-08-12,0.22,2,159,0,1094526
30056107,Tour San Francisco from a Stunning Home,30916579,Jordan,,Marina,37.79844,-122.44637,Entire home/apt,750,3,20,2021-11-28,0.85,1,35,5,STR-0003586
30062514,"Cute, Clean, Quiet Studio in Amazing Location",11166165,Andrew,,Castro/Upper Market,37.76547,-122.4345,Entire home/apt,79,30,5,2021-11-24,0.13,2,146,3,
30068468,The Magnin Mansion Penthouse - 3BED 2BA,38836,Bernat,,Haight Ashbury,37.77084,-122.44637,Entire home/apt,208,30,0,,,27,125,0,
30069575,Perfectly Located Jackson Square Condo,7108507,Ted,,Financial District,37.79702,-122.401,Entire home/apt,220,30,1,2019-02-14,0.03,1,0,0,
30091565,❤️ Modern Entire Studio ~ Best SF Location ❤️,203065170,Serhan,,Western Addition,37.7714,-122.4311,Entire home/apt,95,30,200,2021-04-14,5.66,7,32,36,City registration pending
30095380,"Nice 3 bedrooms 1 1/2 bath flat, Richmond district",9080666,Sandy,,Inner Richmond,37.78084,-122.45614,Entire home/apt,115,60,0,,,12,126,0,
30111891,Best Location 2 Bedroom - Clean★Central★Quiet,26439046,Oz,,Castro/Upper Market,37.76895,-122.4315,Entire home/apt,145,30,0,,,1,0,0,
30129780,Elegant Home by GGP & Ocean Beach - Dog Friendly,190646714,Jenny,,Outer Richmond,37.77295,-122.5073,Entire home/apt,304,4,63,2021-11-28,2.07,1,85,29,Pending Application
30131296,"Cozy, clean and spacious room near Alamo Square!",100238617,Dragos,,Western Addition,37.77851,-122.4389,Private room,75,30,0,,,1,0,0,
30159258,Monthly Piravte Room-Shared Bath near Downtown !5,6683937,Amit,,South of Market,37.78281,-122.40932,Private room,50,30,4,2019-10-05,0.13,7,365,0,
30174683,"Spacious home, 3 blocks to Ocean Beach",39592323,Kerry,,Outer Sunset,37.75518,-122.5046,Entire home/apt,500,3,3,2020-01-02,0.08,1,1,0,STR-0004090
30175141,NoPa Garden Sanctuary ⭐️ Jacuzzi ⭐️ Walk Everywhere,226685582,Dylan & Alex,,Haight Ashbury,37.77423,-122.44893,Entire home/apt,226,2,241,2021-12-03,7.56,2,61,80,STR-0003916
30210835,Lively SF Oasis walk to Golden Gate Park,226897321,Karen,,Outer Richmond,37.77777,-122.48685,Entire home/apt,413,2,25,2021-11-26,0.73,1,4,9,pending
30212338,"View ocean, master bedroom bath private entrance",28133977,Nicole,,Parkside,37.74475,-122.48362,Private room,75,30,0,,,3,364,0,
30212422,Centrally Located 2 bedroom great for travelers,172014599,Darrell,,Haight Ashbury,37.7737,-122.43777,Entire home/apt,350,31,25,2019-10-07,0.71,1,0,0,STR-0001234
30254144,Cosy 1bd Carriage House in the ❤️ of the Mission!,11138359,Chris,,Mission,37.7575,-122.41549,Entire home/apt,120,30,3,2019-01-04,0.08,1,0,0,City registration pending
30264063,"Inn at the Opera Hotel Room, Free Breakfast",47514427,Jeffrey & Susan & Bryce,,Downtown/Civic Center,37.77889,-122.42121,Entire home/apt,140,2,51,2020-02-20,2.29,28,0,0,License not needed per OSTR
30266695,Cozy Ingleside Home-Base,8688026,Gregory,,Ocean View,37.72432,-122.46323,Private room,119,2,14,2021-11-28,0.57,1,122,10,STR-0003999
30272345,2 Big Beds Private Room—Heart of SF Bernal Village,38209715,Tony,,Bernal Heights,37.73703,-122.41677,Private room,76,2,36,2020-02-14,1.16,3,0,0,STR-0004824
30275221,Beautiful studio + private bath in heart of SF,875221,Jessica,,Mission,37.76826,-122.42326,Entire home/apt,70,30,30,2021-11-23,0.93,4,94,4,City registration pending
30294321,Beautiful apartment by Dolores Park,8047816,Deeksha,,Castro/Upper Market,37.76345,-122.43003,Entire home/apt,200,2,10,2019-11-22,0.35,1,0,0,STR-0004567
30318695,Mulk Place,212325050,Colleen,,Parkside,37.74084,-122.47612,Entire home/apt,85,1,247,2021-11-24,7.27,1,61,67,City Registration Pending
30346332,4 Bedroom house-No partying/smoking!,672862,Sharon,,Crocker Amazon,37.71094,-122.43134,Entire home/apt,182,1,84,2021-11-01,2.38,1,359,18,STR-0003162
30351194,#1 Private room with private bathroom with tub,216480693,Fa,,Outer Sunset,37.74931,-122.47838,Private room,70,1,248,2021-12-02,7.69,4,63,82,STR-0004703
30361406,"Modern 1BR Mission Bay, w/ Gym, close to Caltrain by Blueground",107434423,Blueground,,South of Market,37.772587,-122.393082,Entire home/apt,219,30,1,2021-11-22,1,154,328,1,
30365369,"Sleek 1BR Mission Bay, w/ Gym, close to Caltrain by Blueground",107434423,Blueground,,South of Market,37.772587,-122.393082,Entire home/apt,329,30,0,,,154,2,0,
30365397,"Cozy Telegraph Hill Studio, w/Spa, near Coit Tower by Blueground",107434423,Blueground,,North Beach,37.804077,-122.405251,Entire home/apt,242,30,0,,,154,94,0,
30365422,"Modern 1BR Telegraph HIll, w/Gym, near Coit Tower by Blueground",107434423,Blueground,,North Beach,37.804077,-122.405251,Entire home/apt,200,30,1,2021-04-30,0.14,154,246,1,
30366756,"Modern 1BR SoMa, w/ Gym, close to Civic Center by Blueground",107434423,Blueground,,South of Market,37.773987,-122.413414,Entire home/apt,156,30,1,2020-10-18,0.07,154,327,0,
30368317,"Sharp 1BR SoMa w/ Gym, A/C, dog run + game room by Blueground",107434423,Blueground,,South of Market,37.772026,-122.403427,Entire home/apt,199,30,1,2021-04-11,0.13,154,236,1,
30368366,"Dreamy 1BR South Beach, w/ Pool, next to SF Bay, by Blueground",107434423,Blueground,,South of Market,37.782341,-122.388741,Entire home/apt,163,30,1,2020-05-19,0.05,154,348,0,
30368629,"Spacious Rincon Hill 1BR w/ Gym, Balcony + Hot tub by Blueground",107434423,Blueground,,South of Market,37.787704,-122.391968,Entire home/apt,237,30,1,2020-03-06,0.05,154,251,0,
30377035,Charming Mission Studio w/ Modern Touches,4430421,Landmark,,Mission,37.76476,-122.41675,Entire home/apt,90,30,2,2019-09-07,0.06,146,145,0,
30397174,"Lavish 1BR South Beach, w/ Pools, Spa, near SF Bay by Blueground",107434423,Blueground,,South of Market,37.784435,-122.389854,Entire home/apt,187,30,1,2021-09-10,0.35,154,322,1,
30397747,"Gorgeous, recently decorated Marina 3BR/2BA Condo",10055649,David,,Marina,37.80104,-122.42881,Entire home/apt,611,30,1,2019-06-06,0.03,1,257,0,
30399463,Beautiful & Bright Guest Room!,3816497,Alex,,Mission,37.75137,-122.41012,Private room,105,2,46,2021-10-30,1.32,2,37,10,STR-0004554
30502421,LUXE 2or3 Bd2Ba Heated Floors w/Private Roof Deck!,92720638,Micah,,South of Market,37.77638,-122.40872,Entire home/apt,312,1,158,2021-11-20,98.75,1,0,25,STR-0003336
30504839,Mission Bay-Dogpatch Heaven of Comfort,21817808,Bel,,Potrero Hill,37.75954,-122.38961,Entire home/apt,125,4,13,2019-11-23,0.36,4,0,0,STR-0004464
30505637,Renovated Edwardian Family House Close to Golden Gate Park,11362363,Dave,,Inner Richmond,37.78075,-122.47332,Entire home/apt,875,6,18,2021-11-01,0.51,1,146,4,City Registration Pending
30513482,Beautiful neighborhood! Bedroom w private bathroom,8336687,Emily,,Inner Sunset,37.7544,-122.45978,Private room,51,30,0,,,2,0,0,
30532741,❤️Beautiful Victorian in the Heart of San Fran ❤️,203065170,Serhan,,Western Addition,37.76999,-122.43232,Private room,109,30,213,2021-10-18,5.98,7,0,30,City registration pending
30534155,Beautiful Fisherman's Warf  view Flat,39729330,Brad,,Russian Hill,37.80491,-122.42271,Entire home/apt,350,3,69,2021-11-17,24.64,1,142,47,STR-0004024
30534300,Spacious two bedroom suite in quaint neighborhood,3286545,Kate,,West of Twin Peaks,37.74107,-122.46294,Entire home/apt,248,1,102,2021-11-27,3.12,2,79,27,City Registration Pending
30536041,SoMa Studio near Tech HQs,48005494,Zeus,,South of Market,37.77361,-122.41093,Entire home/apt,112,30,5,2021-04-06,0.50,56,266,2,
30536044,Studio in Walkable Location,48005494,Zeus,,South of Market,37.77222,-122.41232,Entire home/apt,99,30,6,2021-09-20,0.27,56,332,3,
30536048,Delightful Studio Apartment in San Francisco,48005494,Zeus,,South of Market,37.77373,-122.41087,Entire home/apt,91,30,3,2019-12-14,0.13,56,346,0,
30536375,Quiet Sunlit Work/Live Private Bedroom in SF,17199096,Peter,,Excelsior,37.73071,-122.41918,Private room,50,30,0,,,1,362,0,
30542361,Cozy Spacious Suite w/ Private Entrance,7984916,Emily,,Inner Sunset,37.75662,-122.45505,Entire home/apt,119,1,6,2019-11-21,0.23,1,0,0,STR-0004739
30564588,⭐️Clean & Comfy Victorian Suite⭐️ Best SF Location⭐️,203065170,Serhan,,Western Addition,37.77106,-122.43258,Private room,88,30,203,2021-04-02,6.21,7,30,27,City registration pending
30569441,Great one bedroom hotel suite in Union Square,70722023,Michael,,Chinatown,37.79091,-122.4079,Entire home/apt,99,2,3,2020-02-28,0.09,57,0,0,License not needed per OSTR
30596049,A  room in Victorian house in Haight-Ashbury .,229170151,Danielle,,Haight Ashbury,37.77091,-122.45255,Private room,120,1,48,2021-11-25,1.44,1,89,8,STR-0003711
30687431,#3Nob Hill penthouse Q bed and private Bathroom,100586872,Mary Gaineng,,Chinatown,37.79199,-122.40664,Private room,159,1,252,2021-11-01,8.60,4,61,82,STR-0004622
30696168,"Luxurious Master Suite-Private deck, stunning view",93752429,Andreas,,Bayview,37.71976,-122.39399,Private room,69,30,24,2020-03-15,0.81,2,218,0,City Registration Pending
30701028,"Half Price - Fez Room With En Suite Bath, Chic Home, Views",3617002,Sarah & Pankaj,,Mission,37.76214,-122.40566,Private room,116,1,121,2021-11-14,4.05,7,24,34,STR-0001405
30713011,Aquatic Park Place - beautiful location!,9283939,Helena,,Russian Hill,37.80547,-122.42124,Entire home/apt,600,2,31,2021-11-13,1.12,1,356,19,STR-0004100
30713782,Dogpatch/MissionBay private room w/bath.,21817808,Bel,,Potrero Hill,37.75928,-122.39145,Private room,69,5,37,2021-11-02,1.03,4,157,8,STR-0004464
30714980,Modern condo 1 bed + loft - downtown SF (30+ days),229909490,Ahmad,,Downtown/Civic Center,37.78016,-122.41439,Entire home/apt,87,30,3,2021-08-27,0.46,1,186,2,
30774802,Modern New place & furnished  for Long term stay,230265204,Athena,,Excelsior,37.72682,-122.42159,Private room,50,30,46,2021-07-18,1.33,3,253,3,1096490
30776488,"Red Victorian - Private room, Hole in the Wall",117141107,Zarinah,,Haight Ashbury,37.76942,-122.44991,Private room,103,1,27,2020-02-15,0.80,43,0,0,License not needed per OSTR
30790568,3bd/2ba Bi-Level Apartment in Desired North Beach!,2961690,Komendi,,North Beach,37.805103,-122.410172,Entire home/apt,260,30,2,2021-10-03,0.47,2,134,2,
30790924,Upper Noe Nest,127367,Annette,,Noe Valley,37.74961,-122.44297,Entire home/apt,100,30,0,,,17,365,0,
30797540,Private bedroom + new bathroom in charming SF apt!,34760521,Whei,,Western Addition,37.7711,-122.43091,Private room,132,1,34,2020-01-16,1.04,3,0,0,STR-0004391
30797856,Nice Cozy 3rd Floor Lots of Natural Light,56359214,Super,,Bernal Heights,37.73512,-122.42732,Entire home/apt,99,1,21,2021-11-27,0.66,1,16,3,STR-0004979
30800214,Wyndham Deluxe 1BR ApartHotel  #6 - Walk to JPM!,5805679,Laurence,,Nob Hill,37.79014,-122.41239,Entire home/apt,1200,3,1,2019-03-08,0.03,20,0,0,License not needed per OSTR
30801321,Wyndham Deluxe 1BR ApartHotel  #13 - Walk to DF!,5805679,Laurence,,Downtown/Civic Center,37.78806,-122.41358,Entire home/apt,300,3,2,2019-11-21,0.06,20,0,0,License not needed per OSTR
30801433,Wyndham Deluxe 1BR ApartHotel  #8 - Walk to JPM!,5805679,Laurence,,Downtown/Civic Center,37.78796,-122.41351,Entire home/apt,385,3,0,,,20,0,0,License not needed per OSTR
30803785,Wyndham Deluxe 1BR ApartHotel  #9 - Walk to JPM!,5805679,Laurence,,Downtown/Civic Center,37.78921,-122.41166,Entire home/apt,385,3,0,,,20,0,0,License not needed per OSTR
30803873,Wyndham Deluxe 1BR ApartHotel  #5 - Walk to JPM!,5805679,Laurence,,Downtown/Civic Center,37.78972,-122.41206,Entire home/apt,585,3,0,,,20,4,0,License not needed per OSTR
30805198,"Red Victorian - Dawn Top Bunk, Hole in the Wall",117141107,Zarinah,,Haight Ashbury,37.76942,-122.44991,Shared room,46,1,8,2019-05-20,0.23,43,0,0,License not needed per OSTR
30805783,"Red Victorian - Dusk Bottom Bunk, Hole in the Wall",117141107,Zarinah,,Haight Ashbury,37.76942,-122.44991,Shared room,42,1,17,2019-10-29,0.49,43,0,0,License not needed per OSTR
30816842,Half Price - Sun Filled Garden Room With En Suite Bath,3617002,Sarah & Pankaj,,Potrero Hill,37.76258,-122.4042,Private room,249,1,79,2020-05-31,3.38,7,0,0,STR-0001405
30817227,"Half Price Cosmopolitan Room, Chic San Francisco Home, Views",3617002,Sarah & Pankaj,,Potrero Hill,37.76241,-122.40497,Private room,249,1,89,2021-07-02,2.59,7,0,4,STR-0001405
30821293,Stunning Private Room and Bath,10622144,Jefferson,,South of Market,37.77616,-122.40814,Entire home/apt,103,2,49,2021-11-17,1.84,4,98,17,STR-0002353
30822730,Elegant private room in trendy NOPA neighborhood !,16156154,Sylvie,,Haight Ashbury,37.77345,-122.44502,Private room,169,2,10,2020-01-08,0.45,1,152,0,STR-0003645
30851994,Artist Apartment with Views,105646223,Terri,,Potrero Hill,37.75612,-122.40199,Entire home/apt,180,2,69,2021-11-27,2.94,1,0,20,STR-0003565
30854154,Master Bedroom with View of the entire Bay,35509920,Nancy,,Bayview,37.72906,-122.37307,Private room,55,30,0,,,2,364,0,
30857277,Hayes Valley 1350sqf +Garage+Private Garden.,130921045,Paul,,Western Addition,37.77627,-122.4232,Entire home/apt,189,30,10,2021-04-10,0.37,1,298,1,
30881800,A quiet comfortable place after a day on the bay,20536324,Shannon,,West of Twin Peaks,37.73352,-122.45796,Private room,65,5,20,2021-08-26,0.59,2,31,6,STR-0004209
30887943,Monthly Piravte Room-Shared Bath near Downtown !6,6683937,Amit,,South of Market,37.78095,-122.4104,Private room,74,30,2,2019-07-21,0.08,7,365,0,
30890889,"Attractive, warm, central and modern apartment!",17010953,Jessica,,Mission,37.76724,-122.42399,Entire home/apt,175,30,0,,,1,365,0,
30906103,Large NOPA apartment,10501924,Karen,,Western Addition,37.77922,-122.44023,Entire home/apt,96,30,4,2021-11-05,0.16,6,212,1,STR-0000326
30913192,"#3 private room,quiet and cozy",231021347,Helen,,Outer Sunset,37.74756,-122.48026,Private room,45,30,10,2021-11-13,0.34,4,328,3,
30913576,"#2 private room,ocean view, cozy.",231021347,Helen,,Outer Sunset,37.74932,-122.4781,Private room,40,30,4,2021-09-11,2.45,4,365,2,
30913907,share room A,231021347,Helen,,Outer Sunset,37.74882,-122.48012,Shared room,38,30,4,2019-09-30,0.13,4,354,0,
30957039,Cole Valley Lower,91333416,Jan,,Haight Ashbury,37.76281,-122.44959,Entire home/apt,110,30,1,2019-05-24,0.03,25,217,0,
30975445,Private One Bed One Bath room in Quiet Mission Bay,1705869,Cathryn,,South of Market,37.7709,-122.39398,Private room,125,30,0,,,1,0,0,
30984623,"Walk to Bus, NOPA, Haight,Grocery Store, Cafe",231490242,Teresa,,Inner Richmond,37.77642,-122.44912,Entire home/apt,159,30,0,,,1,0,0,
31011384,Co-living Community in North Beach,12176788,Jean-Loïck,,North Beach,37.8011,-122.41099,Shared room,30,30,6,2021-05-06,0.19,23,365,2,
31011871,Shared Living Community in North Beach,12176788,Jean-Loïck,,North Beach,37.80064,-122.41018,Shared room,30,30,3,2021-08-31,0.38,23,287,2,
31017581,A Quiet Home after Exhilarating Day on the Bay.,20536324,Shannon,,West of Twin Peaks,37.73389,-122.45869,Private room,100,7,13,2019-08-27,0.39,2,89,1,STR-0004209
31055670,End of Day,231980369,M.,,Noe Valley,37.7435,-122.43544,Entire home/apt,240,5,73,2021-10-31,2.10,1,0,11,STR-0003607
31057117,"Large & Private: Living Room, Bedroom, Bath, Entry",29112772,John,,Mission,37.75848,-122.40677,Private room,110,2,93,2021-11-21,3.49,2,51,12,STR-0004544
31072911,Exceptional 3b2b Partial Villa with Panoramic View,25116424,Jacky,,Inner Sunset,37.7571,-122.45507,Entire home/apt,1250,3,19,2021-11-08,0.71,4,127,3,STR-0004481
31100295,SPECTACULAR VIEW NOB HILL FLAT,52462563,Alena,,Nob Hill,37.79396,-122.41001,Entire home/apt,190,30,40,2021-08-15,1.25,2,129,1,1096191
31118529,"Cottage-Like Apt, An Oasis in the City",221027919,Weicai,,Nob Hill,37.79546,-122.41903,Entire home/apt,205,30,1,2021-07-24,0.22,1,121,1,City registration pending
31120211,Modern Sunset Suite (+King bed) by GG Park,7074942,Cyn,,Outer Sunset,37.75744,-122.48451,Entire home/apt,173,2,210,2021-11-21,6.09,1,160,85,Pending Application
31123927,Newly Remodeled Guest Suite in Prime Location,232610653,Mary Clare,,Inner Richmond,37.78297,-122.46461,Entire home/apt,120,2,129,2021-11-30,4.13,1,228,39,STR-0003816
31124126,Room1,208750284,Dongmei,,Bayview,37.73862,-122.3979,Private room,56,1,139,2021-11-15,4.44,5,351,51,STR-0003823
31124810,ROOM 2,208750284,Dongmei,,Bayview,37.73685,-122.39914,Private room,49,1,150,2021-11-13,4.66,5,336,54,STR-0003823
31124937,ROOM 3,208750284,Dongmei,,Bayview,37.73852,-122.39773,Private room,49,1,174,2021-12-02,4.87,5,332,68,STR-0003823
31125098,TRIPLE ROOM A,208750284,Dongmei,,Bayview,37.73851,-122.39963,Private room,83,1,81,2020-03-16,2.55,5,0,0,STR-0003823
31125401,KING ROOM B,208750284,Dongmei,,Bayview,37.73662,-122.3979,Private room,75,1,67,2020-06-10,2.40,5,0,0,STR-0003823
31130054,3bc UCSF/GG PARK cozy master-ensuite newly remodel,62034618,Ting Ting,,Outer Sunset,37.76529,-122.47825,Private room,54,30,1,2021-07-31,0.24,23,365,1,
31131163,3bb UCSF/goldengate park cozy private rm shared ba,62034618,Ting Ting,,Outer Sunset,37.76329,-122.47808,Private room,48,30,4,2021-08-13,0.13,23,365,2,
31139533,"Sunny 1BR SoMa w/ High ceilings, Skylight + Gym by Blueground",107434423,Blueground,,South of Market,37.773987,-122.413414,Entire home/apt,175,30,0,,,154,246,0,
31146290,"Red Victorian - Private room 1/2 bath, Night Duty",117141107,Zarinah,,Haight Ashbury,37.76942,-122.44991,Private room,99,1,23,2020-03-09,0.68,43,0,0,License not needed per OSTR
31157758,"Cozy 1BR Nob Hill w/ Gym, short walk to Union Sq by Blueground",107434423,Blueground,,Nob Hill,37.7906,-122.410225,Entire home/apt,215,30,0,,,154,307,0,
31173023,#2Nob Hill Q bed and sofa bed private bathroom 大套房,100586872,Mary Gaineng,,Financial District,37.79038,-122.4069,Private room,179,1,265,2021-10-31,8.22,4,64,87,STR-0004622
31187795,UNION SQUARE-Canterbury Resort-1 bedroom condo,100238132,Michael,,Downtown/Civic Center,37.78942,-122.41368,Entire home/apt,222,3,4,2019-12-13,0.11,21,247,0,License not needed per OSTR
31188239,UNION SQUARE-Canterbury Resort-1 bedroom condo,100238132,Michael,,Downtown/Civic Center,37.78945,-122.41366,Entire home/apt,222,3,7,2020-02-27,0.20,21,247,0,License not needed per OSTR
31188284,Wyndham Canterbury San Francisco (1 bedroom condo),100238132,Michael,,Downtown/Civic Center,37.78875,-122.41171,Entire home/apt,243,3,3,2019-11-22,0.09,21,265,0,License not needed per OSTR
31188314,UNION SQUARE- 1 BEDROOM RESORT CONDO,100238132,Michael,,Nob Hill,37.79002,-122.41168,Entire home/apt,222,3,3,2021-09-19,0.08,21,243,1,License not needed per OSTR
31188362,Wyndham Canterbury San Francisco (1 bedroom condo),100238132,Michael,,Nob Hill,37.78966,-122.41395,Entire home/apt,243,3,4,2021-05-30,0.17,21,247,1,License not needed per OSTR
31206489,Beautiful room in an 1890 Noe Valley Victorian,21196676,Craig,,Bernal Heights,37.74649,-122.42449,Private room,75,1,132,2021-11-19,4.11,4,137,34,STR-0003573
